corresponder	  ***  	match  ; fit  ; correspond  ; check  ; jibe  ; gibe  ; tally  ; agree	verb
corresponder ; representar	  ***  	represent  ; stand for  ; correspond	verb
corriente	  ***  	usual  ; common	adjective
corriente ; actual	  ***  	current  ; stream	geography
corriente ; aire ; viento ; brisa	  ***  	wind  ; air current  ; current of air	weather
corriente ; curso	  ***  	stream  ; flow  ; current	nature
cortar	  ***  	cut	verb-basic
cortar ; recortar	  ***  	reduce  ; cut down  ; cut back  ; trim  ; trim down  ; trim back  ; cut  ; bring down	verb
corte ; tajo	  ***  	cut  ; cutting	abstract
cortijo ; estancia ; hacienda ; masía ; granja	  ***  	farm	nature
cortina	  ***  	curtain  ; drape  ; drapery  ; mantle  ; pall	furniture
corto ; breve	  ***  	short	adjective
cosa	  ***  	thing	abstract
coser	  ***  	sew  ; run up  ; sew together  ; stitch	verb
coste ; costo	  ***  	cost	business
coste ; precio	  ***  	price  ; cost  ; toll	business
crecer ; progresar	  ***  	grow	verb
criado	  ***  	servant  ; retainer	profession
criar ; asistir	  ***  	raise  ; rear  ; bring up  ; nurture  ; parent	verb
criatura	  ***  	baby  ; babe  ; infant	family
crimen ; delito	  ***  	crime  ; offense  ; criminal offense  ; criminal offence  ; offence  ; law-breaking	society
criterio ; estándar ; patrón ; pauta ; regla	  ***  	standard  ; criterion  ; measure  ; touchstone	communication
cuadrado	  ***  	square  ; foursquare	mathematics
cuadrado	  ***  	square  ; second power	mathematics
cuadrado ; cuadro	  ***  	square	adjective
cuadro ; pintura	  ***  	painting  ; picture	art
cualquier	  ***  	any  ; whatever  ; whatsoever	adjective
cualquiera	  ***  	anyone	pronoun
cuando	  ***  	when	pronoun
cuando quiera	  ***  	whenever	conjunction
cuarenta	  ***  	forty  ; 40  ; xl  ; twoscore	number
cuarto ; habitación	  ***  	room	house
cuatro	  ***  	four  ; 4  ; iv	number
cuchara	  ***  	spoon	kitchen
cuchillo	  ***  	knife	kitchen
cuello	  ***  	collar  ; neckband	clothes
cuello	  ***  	neck  ; cervix	anatomy
cuenta	  ***  	account  ; business relationship	business
cuerda	  ***  	rope	object
cuero ; piel	  ***  	leather	material
cuidar ; tratar	  ***  	treat  ; care for	verb
cumpleaños	  ***  	birthday	family
curva	  ***  	curve  ; bend	transport
curva ; arco	  ***  	curve  ; curved shape	mathematics
cuyo	  ***  	whose	pronoun
cuál	  ***  	which	pronoun
cuál	  ***  	which	pronoun
cálido	  ***  	warm	adjective
cámara	  ***  	camera  ; photographic camera	device
cámara	  ***  	television camera  ; tv camera  ; camera	device
célula ; cámara	  ***  	cell	anatomy
círculo	  ***  	circle	mathematics
cómo se llama usted	  ***  	what is your name	conversation
damasco	  ***  	apricot	fruit
dar	  ***  	give	verb-basic
datos	  ***  	data  ; information	communication
daño ; perjuicio ; siniestro ; deterioro	  ***  	damage  ; harm  ; impairment	abstract
de	  ***  	from	preposition
de	  ***  	from	preposition
de	  ***  	of	preposition
de color ; en colores ; colores	  ***  	color  ; colour	adjective
de nada	  ***  	you're welcome	conversation
debate ; discusión	  ***  	discussion  ; give-and-take  ; word	communication
debatir ; discutir	  ***  	argue  ; contend  ; debate  ; fence	verb
deber	  ***  	duty	abstract
decidir ; determinar	  ***  	decide  ; make up one's mind  ; determine	verb
decimoquinto	  ***  	fifteen  ; 15  ; xv	number
decir ; hablar ; conversar	  ***  	talk  ; speak  ; utter  ; mouth  ; verbalize  ; verbalise	verb-basic
decir ; manifestar	  ***  	say  ; tell  ; state	verb-basic
decisión ; determinación ; resolución ; resultado	  ***  	decision  ; determination  ; conclusion	communication
declarar ; manifestar ; revelar ; descubrir ; denunciar	  ***  	reveal  ; unwrap  ; disclose  ; let on  ; bring out  ; discover  ; expose  ; divulge  ; break  ; give away  ; let out	verb
dedo	  ***  	finger	anatomy
dedo de pie	  ***  	toe	anatomy
defensa ; guardia	  ***  	defense  ; defence  ; defense force  ; defence force	abstract
dejar  ; consentir  ; autorizar	  ***  	let	verb
dejar ; permitir	  ***  	allow  ; let  ; permit	verb
delantera	  ***  	front  ; front end  ; forepart	abstract
delantero	  ***  	front	adjective
delgado	  ***  	thin	adjective
delicado	  ***  	delicate	adjective
delicado ; frágil	  ***  	fragile  ; delicate  ; frail	adjective
demanda ; pregunta ; búsqueda	  ***  	question  ; inquiry  ; enquiry  ; query  ; interrogation	communication
democracia ; república	  ***  	democracy  ; republic  ; commonwealth	society
departamento	  ***  	department  ; section	business
derecho	  ***  	right	adjective-basic
derecho	  ***  	right	business
desagradable ; horrible	  ***  	ugly	adjective
desagradar ; caer mal ; desfavorecer ; disgustar ; displacer ; malquerer ; mirar con mala cara ; no gustar de ; odiar ; repugnar ; tener antipatía a ; tener aversión a ; tener tema a	  ***  	dislike	verb
desaparición ; muerte ; tránsito	  ***  	death  ; decease  ; expiry	abstract
desarrollar	  ***  	develop	verb
desarrollo ; evolución	  ***  	evolution  ; development	nature
descansar	  ***  	rest  ; ease  ; repose  ; relaxation	abstract
descanso ; pausa ; respiro	  ***  	break  ; respite  ; recess  ; time out	abstract
desconectado ; desenchufado ; apagado	  ***  	off	adjective
describir ; explicar ; detallar	  ***  	describe  ; depict  ; draw	verb
descubrimiento ; hallazgo	  ***  	discovery  ; find  ; uncovering	science
descubrir	  ***  	discover  ; find	verb
descubrir ; detectar ; encontrar ; observar ; revelar ; localizar	  ***  	find  ; detect  ; observe  ; discover  ; notice	verb
desde	  ***  	since	preposition
desear	  ***  	wish	verb
desear ; querer	  ***  	desire  ; want	verb
deseo  ; anhelo	  ***  	wish  ; wishing  ; want	abstract
desgaste	  ***  	wear	abstract
desistir	  ***  	give up  ; surrender	verb
despedida	  ***  	leave  ; leave of absence	business
desperdicios	  ***  	waste  ; waste material  ; waste matter  ; waste product	environment
despierto	  ***  	awake	adjective-people
desplazar ; mover	  ***  	move  ; displace	verb-basic
después	  ***  	later  ; after  ; subsequently  ; afterwards  ; afterward  ; later on	adverb
destino ; lugar	  ***  	finish  ; goal  ; destination	sports
destreza	  ***  	skill  ; science	business
destrucción	  ***  	destruction  ; devastation	abstract
detener	  ***  	stop  ; halt	verb
determinado	  ***  	set  ; laid	adjective
detestar ; odiar ; aborrecer ; rechazar	  ***  	hate  ; detest	verb
detrás	  ***  	behind	adverb
devolver ; entregar	  ***  	render  ; return	verb
diario ; periódico ; gaceta ; rotativo	  ***  	newspaper  ; paper	communication
dibujar ; trazar ; delinear	  ***  	trace  ; draw  ; line  ; describe  ; delineate	verb-basic
diccionario ; léxico ; índice ; glosario	  ***  	dictionary  ; lexicon	communication
diciembre	  ***  	December  ; Dec	time
diecinueve	  ***  	nineteen  ; 19  ; xix	number
dieciocho	  ***  	eighteen  ; 18  ; xviii	number
diecisiete	  ***  	seventeen  ; 17  ; xvii	number
dieciséis	  ***  	sixteen  ; 16  ; xvi	number
diente	  ***  	tooth	anatomy
dietético	  ***  	light  ; lite  ; low-cal  ; calorie-free	adjective
diez	  ***  	ten  ; 10  ; x	number
diferencia ; desigualdad ; divergencia ; desemejanza	  ***  	difference	mathematics
diferente	  ***  	different	adjective
diferente ; distinto	  ***  	another  ; some other	adjective-basic
diferente ; distinto	  ***  	different	adjective
diferente ; distinto	  ***  	different  ; unlike  ; dissimilar	adjective
dificultad ; obstáculo ; problema	  ***  	difficulty	business
dificultad ; problema	  ***  	problem  ; job	business
difícil ; duro ; espinoso	  ***  	difficult  ; hard	adjective-basic
diminuto	  ***  	minute  ; infinitesimal	adjective
dinero ; plata ; pelas ; pasta ; suelto	  ***  	money	business
dirección	  ***  	management  ; direction	business
dirección ; ubicación	  ***  	address	house
directamente	  ***  	directly  ; straight  ; direct	adverb
director	  ***  	director  ; manager  ; managing director	business
discurrir ; pensar	  ***  	think  ; cogitate  ; cerebrate	verb
discusión ; disputa ; pelea	  ***  	argument  ; controversy  ; contention  ; contestation  ; disputation  ; disceptation  ; tilt  ; arguing	communication
discutir	  ***  	discuss  ; hash out  ; talk over	verb
discúlpame	  ***  	sorry	conversation
diseñar	  ***  	design  ; plan	verb
diseño	  ***  	design  ; designing	art
disfrutar ; gustar	  ***  	enjoy  ; bask  ; relish  ; savor  ; savour	verb
disparar	  ***  	fire  ; open fire	verb-basic
disponer ; preparar ; coordinar ; organizar ; aprestar	  ***  	prepare  ; fix  ; set up  ; ready  ; gear up  ; set	verb
disponible	  ***  	available	adjective
distancia	  ***  	distance	mathematics
distante ; lejano ; remoto	  ***  	far	adjective
diversidad ; diferencia	  ***  	diversity  ; diverseness  ; multifariousness  ; variety	art
diversión  ; distracción  ; divertimiento	  ***  	entertainment  ; amusement	art
diverso ; vario	  ***  	various  ; diverse	adjective
dividir ; partir ; repartir ; separar	  ***  	divide  ; split  ; split up  ; separate  ; dissever  ; carve up	verb
división ; parte ; sección	  ***  	part  ; section  ; division	business
división ; partición	  ***  	division  ; partition  ; partitioning  ; segmentation  ; sectionalization  ; sectionalisation	mathematics
doctor ; médico	  ***  	doctor  ; doc  ; physician  ; MD  ; Dr.  ; medico	medicine
dolor	  ***  	pain  ; hurting	medicine
dominación ; dominio ; sometimiento ; sumisión	  ***  	dominance  ; ascendance  ; ascendence  ; ascendancy  ; ascendency  ; control	abstract
domingo	  ***  	Sunday  ; Lord's Day  ; Dominicus  ; Sun	time
dos	  ***  	two  ; 2  ; ii	number
ducha	  ***  	shower	house
duda ; incertidumbre ; inseguridad ; irresolución	  ***  	doubt  ; uncertainty  ; incertitude  ; dubiety  ; doubtfulness  ; dubiousness	communication
dudar	  ***  	doubt	verb
dulce ; pastel	  ***  	sweet	adjective
dulzura	  ***  	sweet  ; sweetness  ; sugariness	food
durante	  ***  	during	preposition
durar	  ***  	survive  ; last  ; live  ; live on  ; go  ; endure  ; hold up  ; hold out	verb
durar ; existir ; vivir	  ***  	be  ; live	verb
débil	  ***  	weak	adjective-basic
día	  ***  	day  ; twenty-four hours  ; twenty-four hour period  ; 24-hour interval  ; solar day  ; mean solar day	time
echar ; enviar ; mandar ; remitir	  ***  	send  ; mail  ; post	verb
ecología	  ***  	ecology  ; bionomics  ; environmental science	environment
economía	  ***  	economy  ; economic system	business
económico	  ***  	economic	adjective
económico	  ***  	economic  ; economical	adjective
edad	  ***  	age	time
edificio	  ***  	building  ; edifice	city
educación	  ***  	education	education
educación ; enseñanza	  ***  	education  ; instruction  ; teaching  ; pedagogy  ; didactics  ; educational activity	education
educación ; formación ; instrucción	  ***  	education	education
efecto invernadero	  ***  	greenhouse effect  ; greenhouse warming	environment
ejemplar ; libro ; volumen	  ***  	book  ; volume	communication
ejemplo	  ***  	example  ; illustration  ; instance  ; representative	science
ejercer	  ***  	do  ; practice  ; practise  ; exercise	verb-basic
ejercer	  ***  	serve	verb
ejército ; tropa	  ***  	army  ; regular army  ; ground forces	society
el	  ***  	the	article
elección	  ***  	election	society
elección ; selección ; decisión	  ***  	choice  ; selection  ; option  ; pick	abstract
elefante	  ***  	elephant	animal
elegante	  ***  	stylish  ; fashionable	adjective
elemental ; simple	  ***  	simple  ; elementary  ; uncomplicated  ; unproblematic	adjective
elemento	  ***  	chemical element  ; element	material
elemento	  ***  	detail  ; particular  ; item	abstract
ella	  ***  	she	pronoun
ellos	  ***  	they	pronoun
eléctrico	  ***  	electric  ; electrical	adjective
embaucar	  ***  	trick  ; flim-flam  ; play a joke on  ; play tricks  ; fob  ; fox  ; pull a fast one on  ; play a trick on	verb
empleado	  ***  	used  ; secondhand	adjective
emplear ; usar ; utilizar	  ***  	use  ; utilize  ; utilise  ; apply  ; employ	verb-basic
empleo ; uso ; utilización	  ***  	use  ; usage  ; utilization  ; utilisation  ; employment  ; exercise	abstract
empresario ; comerciante	  ***  	businessman  ; man of affairs	profession
en	  ***  	in  ; inwards  ; inward	adverb
en	  ***  	into	preposition
en funcionamiento ; en operación ; conectado ; enchufado ; encendido	  ***  	on	adjective
en lugar de eso ; en cambio ; en vez ; más bien	  ***  	instead  ; alternatively  ; or else	adverb
en medio de	  ***  	among  ; amongst  ; amid  ; amidst	preposition
encargar	  ***  	order  ; tell  ; enjoin  ; say	verb
encima de	  ***  	above  ; higher up  ; in a higher place  ; to a higher place	adverb
encontrar	  ***  	meet  ; run into  ; encounter  ; run across  ; come across  ; see	verb-basic
encontrar ; recuperar	  ***  	find  ; regain	verb-basic
encuentro ; reunión	  ***  	meeting  ; coming together	business
energía	  ***  	energy  ; free energy	physics
energía	  ***  	power  ; powerfulness	abstract
enero	  ***  	January  ; Jan	time
enfermera	  ***  	nurse	medicine
enfermo	  ***  	ill  ; sick	adjective-people
ensalada	  ***  	salad	food
ensayar ; examinar ; probar	  ***  	test  ; prove  ; try  ; try out  ; examine  ; essay	verb
enseñar	  ***  	train  ; develop  ; prepare  ; educate	verb
enseñar ; instruir	  ***  	teach  ; learn  ; instruct	verb
entero	  ***  	whole	adjective
entonces	  ***  	then  ; so  ; and so  ; and then	adverb
entorno	  ***  	environment  ; environs  ; surroundings  ; surround	environment
entorno ; medio ; ambiente	  ***  	environment	business
entrada ; recibidor ; vestíbulo	  ***  	hall  ; anteroom  ; antechamber  ; entrance hall  ; foyer  ; lobby  ; vestibule	house
entrar ; penetrar	  ***  	enter  ; come in  ; get into  ; get in  ; go into  ; go in  ; move into	verb
entre	  ***  	between  ; betwixt	adverb
entregar ; librar	  ***  	deliver	verb
entrevista	  ***  	interview	communication
envenenar	  ***  	poison	verb
equilibrio	  ***  	balance	physics
equipo ; personal	  ***  	team  ; squad	business
error ; fallo ; falta ; equivocación	  ***  	mistake  ; error  ; fault	communication
esas	  ***  	those	pronoun
escalón	  ***  	step  ; stair	house
escarcha	  ***  	frost  ; hoar  ; hoarfrost  ; rime	weather
escenario	  ***  	stage	art
esconder ; ocultar ; tapar	  ***  	hide  ; conceal	verb
escribir	  ***  	write	verb-basic
escritura	  ***  	writing	communication
escuchar ; sentir	  ***  	listen  ; hear  ; take heed	verb-basic
eso	  ***  	it	pronoun
espacio	  ***  	space  ; infinite	geography
espalda	  ***  	back	abstract
espalda ; dorso	  ***  	back  ; dorsum	anatomy
especial ; excepcional ; particular ; singular	  ***  	special  ; especial  ; exceptional  ; particular	adjective
espectáculo ; muestra	  ***  	show	business
específico	  ***  	specific	adjective
espejo	  ***  	mirror	physics
esperanza	  ***  	promise  ; hope	feeling
esperar	  ***  	hope	verb-basic
esperar	  ***  	wait  ; hold off  ; hold back	verb-basic
espeso	  ***  	thick	adjective
esposa	  ***  	wife  ; married woman	family
esposo ; hombre ; marido	  ***  	husband  ; hubby  ; married man	family
esta	  ***  	this	pronoun
esta noche	  ***  	tonight  ; this evening  ; this night	adverb
establecimiento ; almacén ; tienda	  ***  	shop  ; store	business
estación	  ***  	station	city
estadio ; etapa ; fase	  ***  	phase  ; stage	science
estado	  ***  	state	abstract
estado	  ***  	state	society
estado ; nación ; país ; tierra	  ***  	country  ; state  ; land	society
estallido ; ruptura	  ***  	outburst  ; burst  ; flare-up	abstract
estante	  ***  	shelf	furniture
este ; oriente ; levante	  ***  	east  ; due east  ; eastward  ; E	geography
estilo	  ***  	style	art
estilo ; forma ; método ; sistema ; procedimiento	  ***  	manner  ; mode  ; style  ; way  ; fashion	art
estilo ; tendencia	  ***  	vogue  ; trend  ; style	art
estorbar ; impedir	  ***  	prevent  ; forestall  ; foreclose  ; preclude  ; forbid	verb
estos	  ***  	these	pronoun
estrecho	  ***  	narrow	adjective
estrella ; astro	  ***  	star	geography
estructura	  ***  	structure	business
estrujamiento	  ***  	crush  ; crunch  ; compaction	abstract
estudiar	  ***  	study	verb
estudio ; informe ; memoria	  ***  	report  ; study  ; written report	abstract
estudio ; investigación	  ***  	research  ; inquiry  ; enquiry	science
estándar	  ***  	standard	adjective
estómago	  ***  	stomach  ; tummy  ; tum  ; breadbasket	anatomy
estúpido ; imbécil ; tonto	  ***  	stupid	adjective-people
evento ; suceso ; episodio ; hecho	  ***  	event	science
evidencia	  ***  	evidence	science
evidencia ; hecho	  ***  	fact	science
evitar ; excusar ; prevenir	  ***  	avoid	verb
exactamente	  ***  	exactly  ; precisely  ; just	adverb
examen ; test	  ***  	examination  ; exam  ; test	education
excelente ; magnífico	  ***  	excellent  ; first-class  ; fantabulous  ; splendid	adjective
excepcional ; extraordinario ; insólito	  ***  	unusual	adjective
exhibir ; mostrar ; indicar	  ***  	show  ; demo  ; exhibit  ; present  ; demonstrate	verb
existencia ; vida	  ***  	life	family
existencia ; vida	  ***  	life	nature
existencia ; vida ; vivencia ; presencia	  ***  	existence  ; being  ; beingness	society
existente ; real	  ***  	real  ; existent	adjective-basic
existir ; haber ; ser	  ***  	exist  ; be	verb
exitoso ; afortunado	  ***  	successful	adjective-people
experiencia	  ***  	experience	communication
experiencia ; destreza ; dedicación	  ***  	experience	business
experto	  ***  	expert	profession
expirar  ; fallecer  ; sucumbir	  ***  	die  ; decease  ; perish  ; go  ; exit  ; pass away  ; expire  ; pass  ; kick the bucket  ; cash in one's chips  ; buy the farm  ; conk  ; give-up the ghost  ; drop dead  ; pop off  ; choke  ; croak  ; snuff it	verb
explicar ; contar ; desarrollar ; comentar	  ***  	explain  ; explicate	verb
expresar ; indicar	  ***  	express  ; state	verb
expreso	  ***  	express  ; limited	transport
extenso ; largo	  ***  	long	adjective-basic
exterior	  ***  	outside  ; exterior	mathematics
extranjero ; extraño ; forastero	  ***  	foreign  ; strange	adjective
facilitar ; proporcionar ; suministrar ; proveer	  ***  	supply  ; provide  ; render  ; furnish	verb
factura ; recibo ; cuenta	  ***  	invoice  ; bill  ; account	business
falda ; pollera	  ***  	skirt	clothes
fallar	  ***  	miss	verb
falso	  ***  	false	adjective
familia	  ***  	family  ; family unit	family
fe ; religión ; seguridad	  ***  	religion  ; faith  ; religious belief	society
febrero	  ***  	February  ; Feb	time
fecha	  ***  	date  ; day of the month	time
femenino	  ***  	female	adjective-people
ferrocarril ; tren	  ***  	train  ; railroad train	transport
fiesta	  ***  	party	relations
figura	  ***  	shape  ; form  ; cast	art
fijo	  ***  	fixed	adjective
fin de semana	  ***  	weekend	time
final ; último	  ***  	final  ; last  ; concluding  ; terminal	adjective
fiscal ; financiero	  ***  	financial  ; fiscal	adjective
flor	  ***  	flower	nature
flora ; planta	  ***  	plant  ; flora  ; plant life	nature
formación ; preparación ; capacitación ; entrenamiento	  ***  	training  ; preparation  ; grooming	education
formulario	  ***  	form	business
foto ; fotografía ; imagen	  ***  	picture  ; image  ; icon  ; ikon	art
fotógrafo	  ***  	photographer  ; lensman	profession
frambuesa	  ***  	raspberry	fruit
francés  ; francés	  ***  	French	language
frecuentemente	  ***  	often  ; frequently  ; oftentimes  ; oft  ; ofttimes	adverb
fregadero ; pila	  ***  	sink	furniture
frente	  ***  	forehead  ; brow	anatomy
fresa	  ***  	strawberry	fruit
fresco ; helado ; refrescante	  ***  	fresh	adjective
fruto	  ***  	fruit	food
frío ; helado	  ***  	cold	adjective-basic
fuego ; llama ; incendio	  ***  	fire  ; flame  ; flaming	nature
fuente	  ***  	spring  ; fountain  ; outflow  ; outpouring  ; natural spring	nature
fuera	  ***  	outside	adverb
fuerte	  ***  	loud	adjective
fuerte	  ***  	strong	adjective-basic
fuerza	  ***  	strength  ; force  ; forcefulness	physics
fumar	  ***  	smoke	verb
funcionamiento	  ***  	operation  ; functioning  ; performance	abstract
funcionar	  ***  	behave  ; acquit  ; bear  ; deport  ; conduct  ; comport  ; carry	verb
funcionario	  ***  	officer  ; officeholder	business
función ; oficio ; papel	  ***  	function  ; office  ; part  ; role	mathematics
función ; propósito	  ***  	purpose  ; function  ; role  ; use	mathematics
futuro	  ***  	future	adjective
futuro ; porvenir	  ***  	future  ; hereafter  ; futurity  ; time to come	time
fábrica ; planta ; taller ; manufactura ; industria ; construcción	  ***  	factory  ; mill  ; manufacturing plant  ; manufactory	city
fácil	  ***  	easy	adjective
físico	  ***  	physical	adjective
fósforo	  ***  	match  ; lucifer  ; friction match	tool
fútbol	  ***  	football  ; football game	sports
ganancia  ; utilidades	  ***  	profit  ; net income  ; net  ; net profit  ; lucre  ; profits  ; earnings	business
ganar ; triunfar ; vencer	  ***  	win	verb
gancho  ; garfio  ; horquilla	  ***  	hook  ; claw	tool
garganta	  ***  	throat  ; pharynx	anatomy
gato	  ***  	cat  ; true cat	animal
gen	  ***  	gene  ; cistron  ; factor	anatomy
general	  ***  	general	adjective
general	  ***  	general  ; full general	profession
generalmente	  ***  	mostly  ; by and large  ; generally  ; more often than not	adverb
gente	  ***  	people	society
girar ; rotar	  ***  	turn	verb
globo ; mundo ; tierra	  ***  	Earth  ; earth  ; world  ; globe	geography
glutinoso	  ***  	sticky  ; gluey  ; glutinous  ; gummy  ; mucilaginous  ; pasty  ; viscid  ; viscous	adjective
gobernar ; regir	  ***  	rule  ; govern	verb
gol	  ***  	goal	sports
golf	  ***  	golf  ; golf game	sports
golpe	  ***  	hit  ; hitting  ; striking	abstract
golpe ; impacto	  ***  	blow	abstract
gordo	  ***  	fat	adjective
gordo	  ***  	fat  ; fatty	adjective
gota	  ***  	drop  ; drib  ; driblet	abstract
grabar ; registrar	  ***  	record  ; tape	verb
grado	  ***  	degree	mathematics
grado ; nivel	  ***  	degree  ; grade  ; level	mathematics
gran ; grande ; voluminoso	  ***  	big  ; large	adjective-basic
grande ; vasto	  ***  	great	adjective-basic
grano	  ***  	grain	material
grasa	  ***  	fat	material
gratuito	  ***  	free  ; complimentary  ; costless  ; gratis  ; gratuitous	adjective
grieta	  ***  	crack  ; cleft  ; crevice  ; fissure  ; scissure	abstract
gris	  ***  	gray  ; grey  ; greyish  ; grayish	color
gris ; aburridor	  ***  	boring  ; deadening  ; dull  ; ho-hum  ; irksome  ; slow  ; tedious  ; tiresome  ; wearisome	adjective
gritar ; llamar	  ***  	shout  ; shout out  ; cry  ; call  ; yell  ; scream  ; holler  ; hollo  ; squall	verb
grito ; protesta ; alarido	  ***  	cry  ; outcry  ; call  ; yell  ; shout  ; vociferation	communication
guardia ; policía	  ***  	police  ; police force  ; constabulary  ; law	society
guerra	  ***  	war  ; state of war	society
gusto	  ***  	taste  ; gustation  ; sense of taste  ; gustatory modality	abstract
h ; hora	  ***  	hour  ; hr  ; 60 minutes	time
habitual	  ***  	frequent	adjective
habla ; lenguaje ; decir	  ***  	speech  ; speech communication  ; spoken communication  ; spoken language  ; language  ; voice communication  ; oral communication	communication
hablas inglés	  ***  	do you speak English	conversation
hace	  ***  	ago  ; agone	adjective
hallazgo	  ***  	discovery  ; breakthrough  ; find	science
hambriento	  ***  	hungry	adjective-people
hasta	  ***  	until	conjunction
hembra	  ***  	female  ; female person	society
herir ; torturar	  ***  	injure  ; wound	verb
hermana	  ***  	sister  ; sis	family
hermano ; colega	  ***  	brother  ; blood brother	family
hielo	  ***  	ice  ; water ice	material
hierba	  ***  	grass	nature
hierro	  ***  	iron  ; Fe  ; atomic number 26	material
hija	  ***  	daughter  ; girl	family
hija ; hijo	  ***  	child  ; kid	family
hijo	  ***  	son  ; boy	family
hindi	  ***  	Hindi	language
historia	  ***  	history	society
hoja	  ***  	leaf  ; leafage  ; foliage	nature
hoja ; cuchilla	  ***  	blade	object
hola	  ***  	hello  ; hullo  ; hi  ; howdy  ; how-do-you-do	conversation
hombre	  ***  	human  ; homo  ; man  ; human being	family
hombre ; varón ; macho	  ***  	man  ; adult male	family
honor ; laurel ; premio ; reconocimiento	  ***  	award  ; accolade  ; honor  ; honour  ; laurels	sports
honrar ; venerar ; admirar	  ***  	respect  ; honor  ; honour  ; abide by  ; observe	verb
hormiga	  ***  	ant  ; emmet  ; pismire	animal
horno	  ***  	oven	device
hotel	  ***  	hotel	city
hoy	  ***  	today	adverb
hoy	  ***  	today	time
hueso	  ***  	bone  ; os	anatomy
huevo ; óvulo	  ***  	egg	food
humano	  ***  	human	adjective-people
humedad	  ***  	moisture  ; wet	nature
humo	  ***  	steam	physics
humorismo	  ***  	humor  ; humour  ; sense of humor  ; sense of humour	communication
huésped ; invitado	  ***  	guest  ; invitee	relations
hábil	  ***  	skilful  ; adept  ; expert  ; good  ; practiced  ; proficient  ; skillful	adjective-people
húmedo	  ***  	wet	adjective
idea ; pensamiento ; intención ; concepción ; imagen	  ***  	idea  ; thought	communication
identificar	  ***  	identify  ; place	verb
iglesia	  ***  	church  ; church building	city
iglesia	  ***  	religion  ; faith  ; organized religion	society
igual	  ***  	equal	adjective
igualar	  ***  	flush  ; level  ; even out  ; even	verb
imagen	  ***  	image	art
implicar ; suponer	  ***  	imply  ; involve	verb
importante	  ***  	important  ; significant	adjective-basic
importar ; concernirse ; interesarse ; ser compasivo	  ***  	care	verb
imprimir ; moldear ; sellar	  ***  	print  ; impress	verb
incluir	  ***  	include	verb
incluso	  ***  	even	adverb
incorrecto ; erróneo	  ***  	wrong  ; incorrect	adjective-basic
incremento ; aumento ; alza	  ***  	increase  ; increment	abstract
individual ; particular ; personal	  ***  	personal	adjective
individuo	  ***  	individual	society
industria	  ***  	industry  ; manufacture	business
industrial	  ***  	industrial	adjective
información	  ***  	information  ; info	communication
informar ; relatar	  ***  	report	verb
inglés	  ***  	English  ; English language	language
ingreso ; ingresos	  ***  	income	business
inmediatamente	  ***  	immediately  ; instantly  ; straightaway  ; straight off  ; directly  ; now  ; right away  ; at once  ; forthwith  ; like a shot	adverb
inmediato	  ***  	next  ; adjacent  ; side by side	adjective
insecto	  ***  	insect	animal
insignificante ; pequeño ; trivial	  ***  	little  ; fiddling  ; footling  ; lilliputian  ; niggling  ; piddling  ; piffling  ; petty  ; picayune  ; trivial	adjective-basic
instancia ; petición ; solicitud	  ***  	request  ; asking	communication
instante ; minuto ; momento ; segundo	  ***  	moment  ; mo  ; minute  ; second  ; bit	time
instante ; minuto ; momento ; segundo	  ***  	while  ; piece  ; spell  ; patch	time
instante ; momento	  ***  	moment  ; minute  ; second  ; instant	time
institución ; instituto	  ***  	institution  ; establishment	society
instrumento	  ***  	instrument	device
insólito	  ***  	strange  ; unusual	adjective
inteligente ; astuto ; agudo	  ***  	intelligent	adjective-people
intentar ; pretender	  ***  	try  ; seek  ; attempt  ; essay  ; assay	verb
intento ; tentativa ; prueba ; ensayo ; experimento	  ***  	attempt  ; effort  ; endeavor  ; endeavour  ; try	abstract
interesante	  ***  	interesting	adjective
internacional	  ***  	international	adjective
internet	  ***  	internet  ; net  ; cyberspace	abstract
intervención ; operación	  ***  	operation  ; surgery  ; surgical operation  ; surgical procedure  ; surgical process	medicine
interés	  ***  	interest	business
interés	  ***  	interest  ; involvement	communication
introducir	  ***  	introduce  ; innovate	verb
investigación	  ***  	research	science
invierno	  ***  	winter  ; wintertime	time
ir	  ***  	travel  ; go  ; move  ; locomote	verb
isla	  ***  	island	geography
italiano	  ***  	Italian	language
izquierdo	  ***  	left	adjective-basic
jabón	  ***  	soap	material
japonés	  ***  	Japanese	language
jardín	  ***  	garden	house
joven	  ***  	young  ; immature	adjective-people
joya	  ***  	jewel  ; gem  ; precious stone	clothes
juego	  ***  	game	sports
jueves	  ***  	Thursday  ; Th	time
juez ; magistrado	  ***  	judge  ; justice  ; jurist	profession
jugador	  ***  	player  ; participant	sports
jugar ; tocar	  ***  	play	verb-basic
julio	  ***  	July	time
junio	  ***  	June	time
juntos	  ***  	together	adverb
justo ; recto	  ***  	good  ; just  ; upright	adjective
justo ; recto	  ***  	just	adjective-people
juzgado ; tribunal	  ***  	court  ; tribunal  ; judicature	society
labio	  ***  	lip	anatomy
lado	  ***  	side	mathematics
ladrillo	  ***  	brick	house
lago	  ***  	lake	geography
lamentable ; penoso ; triste	  ***  	sad  ; deplorable  ; distressing  ; lamentable  ; pitiful  ; sorry	adjective
lana	  ***  	wool	material
lanzamiento	  ***  	throw	sports
lanzar ; echar ; tirar ; arrojar	  ***  	throw	verb
lavar	  ***  	wash  ; launder	verb
